CLASS,Normalized Fixed Acidity ,Normalized volatile Acidity,Normalized citric acid,Normalized residual sugar,Normalized chlorides,Normalized free sulfur dioxide,Normalized total sulfur dioxide,Normalized density,Normalized pH,Normalized sulphates,Normalized alcohol
6,0.2906109737,0.2158956318,1.039675604,-0.9644831498,0.9259309174,-0.3709459655,-0.1261517384,-1.146049176,-0.4521413128,0.4394994764,1.776303898
6,1.238723075,-0.8755446545,0.9570360641,-0.9644831498,-0.03535500036,-1.076604122,-0.9968685115,-0.7782302043,-0.3859096488,-0.8749734131,0.3947459984
4,0.8831810369,2.001888828,0.295919742,-1.102508286,-0.4015591595,-1.841067126,-0.9027369685,-1.27980153,-1.048226289,-0.8749734131,0.7198184453
7,-0.6575011276,-0.5778791219,0.7917569836,-0.3630879116,-0.3557836396,-0.2533362727,-0.1967503957,-0.7447921159,1.07118696,-1.400762569,0.8010865571
5,0.7646670243,-0.08176990081,-0.1999174995,2.22981287,0.239298119,-0.1357265799,0.8151636919,1.662750247,-0.6508363048,1.315814736,-0.2553988956
6,0.05358294835,-0.4786572777,0.5438383628,0.21858945,-0.2642325998,0.8639558089,0.2974402052,-0.4438493205,-0.5183729768,-1.926551725,0.7198184453
4,0.4091249863,0.4143393202,1.122315145,-0.2546395899,-0.08113052025,-0.9589944295,-1.72638797,-1.012296823,-1.048226289,-0.6997103612,1.695035786
5,-1.131557178,-0.4786572777,-0.2825570397,1.28335479,0.3766246787,1.275589734,0.7445650346,1.060864656,0.6075653116,-0.8749734131,-0.9055437895
4,-1.013043166,3.887103868,-2.183266466,-1.02363678,0.651277798,-1.547042894,-0.7144738824,-0.310096967,-0.5183729768,-1.225499517,-1.474420572
6,-0.5389871149,-0.2802135892,-0.1172779592,-0.1757680833,0.1477470792,0.3347121913,0.8857623492,0.3252267121,0.01148033539,1.66634084,-1.068080013
6,-0.5389871149,0.5135611645,-0.1999174995,-0.1757680833,0.1019715593,0.3935170377,0.8151636919,0.3586648005,0.01148033539,1.491077788,-0.9868119012
5,0.2906109737,0.6127830087,-1.522150144,-1.02363678,0.3308491588,1.510809119,1.050492549,-0.1429065251,-0.6508363048,-0.5244473092,-1.068080013
5,-0.0649310643,0.0174519434,0.5438383628,3.077681566,0.1019715593,0.7463461161,0.6739663773,2.331512015,-1.710542929,0.08897337253,-1.474420572
6,0.05358294835,-0.08176990081,0.5438383628,1.500251433,0.1935225991,1.687223658,2.085939523,1.294931275,-0.05475132863,0.7900255803,-0.743007566
5,-0.0649310643,-0.180991745,1.866071007,1.086176023,-0.1269060401,1.687223658,2.062406637,0.9939884796,-1.114457953,1.22818321,-0.9868119012
5,-0.0649310643,0.1166737876,1.866071007,1.086176023,-0.1269060401,1.804833351,2.15653818,1.060864656,-1.114457953,1.22818321,-0.9868119012
6,-0.183445077,-0.3794354334,0.6264779031,0.5932291066,-0.2642325998,0.8051509625,0.6504334916,0.4589790656,-0.4521413128,1.052920158,-0.4992032308
5,-1.131557178,0.2158956318,-0.8610338215,-0.4321004799,-0.3557836396,0.3935170377,-0.4556121391,-0.5441635856,-0.2534463207,0.08897337253,0.3947459984
8,-0.0649310643,2.497998049,0.1306406615,-0.5109719865,-0.5388857192,-0.5473605047,-0.6909409967,-1.146049176,0.4751019836,0.7023940543,1.776303898
4,-0.4204731023,0.0174519434,-0.4478361203,0.4157682166,0.05619603943,1.099175194,1.685880465,0.7264837726,-0.6508363048,0.4394994764,-1.311884348
6,-0.3019590896,0.0174519434,-0.4478361203,0.4157682166,0.2850736389,1.157980041,1.709413351,0.7264837726,-0.6508363048,0.5271310024,-1.311884348
5,-0.0649310643,0.0174519434,0.5438383628,3.077681566,0.1019715593,0.7463461161,0.6739663773,2.331512015,-1.710542929,0.08897337253,-1.474420572
6,-0.0649310643,0.0174519434,0.2132802018,0.3171788333,-0.03535500036,-0.4297508119,-0.361480596,-0.4104112321,-1.114457953,-1.050236465,0.7198184453
5,-0.3019590896,-1.272432031,0.04800112128,-0.2546395899,0.4224001986,-0.07692173354,-0.3144148245,0.05772200511,1.137418624,-0.6120788352,-0.743007566
5,-0.5389871149,0.1166737876,0.8743965238,-0.5504077399,7.059850583,2.334076969,1.003426778,0.05772200511,-1.114457953,-0.6997103612,-1.149348125
6,-0.5389871149,0.2158956318,0.9570360641,-0.5701256165,6.922524024,2.392881815,0.9798938922,0.05772200511,-1.114457953,-0.8749734131,-1.149348125
5,-0.5389871149,0.1166737876,0.8743965238,-0.5504077399,6.922524024,2.334076969,1.050492549,0.05772200511,-1.180689617,-0.9626049391,-1.149348125
5,-0.0649310643,-0.180991745,-0.7783942813,0.27774308,0.2850736389,1.099175194,1.780012008,0.6930456842,-0.3859096488,-0.1739212054,-1.311884348
5,0.2906109737,0.4143393202,-0.7783942813,1.322790543,0.1935225991,0.9815655017,1.54468315,1.328369363,-0.5846046408,0.001341846559,-1.39315246
5,-0.0649310643,-0.180991745,-0.7783942813,0.27774308,0.2850736389,1.099175194,1.780012008,0.6930456842,-0.3859096488,-0.1739212054,-1.311884348
5,-0.0649310643,-0.08176990081,-0.6131152008,1.914326843,0.1477470792,1.157980041,1.356420064,1.462121717,-0.2534463207,0.08897337253,-0.9868119012
5,0.2906109737,0.4143393202,-0.7783942813,1.322790543,0.1935225991,0.9815655017,1.54468315,1.328369363,-0.5846046408,0.001341846559,-1.39315246
5,0.05358294835,2.597219893,-0.1172779592,1.34250842,0.1935225991,1.040370348,2.297735495,1.094302745,0.07771199942,0.08897337253,-0.743007566
6,-0.0649310643,-0.180991745,0.04800112128,1.480533556,-0.5388857192,0.2171024985,-0.1026188527,0.2917886237,0.9387236317,0.3518679504,1.207427116
4,-1.250071191,0.0174519434,0.1306406615,-0.8067401365,0.3308491588,0.04068795926,-0.5732765679,-0.5441635856,0.6075653116,0.08897337253,-0.2553988956
5,-0.5389871149,-0.6771009661,1.370233765,1.027022393,-0.17268156,0.5699315769,0.3445059767,1.060864656,-0.2534463207,-0.5244473092,-1.39315246
5,0.172096961,-1.173210187,-0.1172779592,0.3763324633,-0.03535500036,0.1582976521,-0.2908819388,0.5927314191,0.1439436634,-1.313131043,-1.068080013
4,3.964545366,1.605001451,4.510536295,-0.03774294664,0.1477470792,-0.9001895831,-0.3379477103,0.9271123029,-1.313152945,0.1766048985,-0.4992032308
5,-0.0649310643,2.894885426,-0.36519658,-0.8264580132,-0.2642325998,-1.194213815,-1.443993341,-0.07603034839,0.8724919677,2.192129996,-0.2553988956
6,-0.8945291529,1.208114074,-0.1999174995,-1.08279041,0.1019715593,-0.7237750439,0.7445650346,-0.3435350554,0.2101753275,2.455024574,-0.8242756777
5,-1.487099216,-0.3298245113,-0.695754741,0.6523827366,-0.630436759,-1.370628354,-1.655789313,-0.00915417164,0.8062603037,-1.313131043,-0.01159456033
7,-0.0649310643,-0.9747664987,0.3785592823,-0.9842010265,-0.3557836396,-0.01811688714,-0.6438752251,-0.7447921159,0.8724919677,0.8776571062,0.5572822219
5,0.172096961,-1.173210187,-0.1172779592,0.3763324633,-0.03535500036,0.1582976521,-0.2908819388,0.5927314191,0.1439436634,-1.313131043,-1.068080013
6,-0.183445077,-1.47087572,-0.36519658,-0.2152038366,0.239298119,-0.2533362727,-0.3850134818,0.1245981819,1.667271936,-1.050236465,-0.6617394543
7,-0.7760151402,-0.2802135892,-0.695754741,-0.9842010265,-0.7219877988,-0.01811688714,-0.7850725397,-0.9454206462,0.7400286397,-0.4368157833,0.4760141101
5,-1.250071191,-0.180991745,-0.7783942813,0.5537933532,-0.08113052025,1.157980041,0.320973091,0.6930456842,0.8062603037,-0.9626049391,-0.9055437895
5,0.7646670243,-0.08176990081,0.2132802018,0.1200000667,-0.4473346794,0.5699315769,0.6033677201,-0.04259226002,-1.048226289,-1.400762569,0.3947459984
5,-1.250071191,-0.180991745,-0.7783942813,0.5537933532,-0.08113052025,1.157980041,0.320973091,0.6930456842,0.8062603037,-0.9626049391,-0.9055437895
5,-1.368585203,0.0174519434,-0.7783942813,2.190377116,-0.08113052025,1.452004273,0.6739663773,1.629312159,0.8062603037,-0.4368157833,-0.9055437895
5,0.7646670243,-0.4786572777,0.2132802018,0.1200000667,-0.4473346794,0.4523218841,0.5327690628,-0.07603034839,-0.981994625,-1.488394095,0.3947459984
5,0.7646670243,-0.08176990081,0.2132802018,0.1200000667,-0.4473346794,0.5699315769,0.6033677201,-0.04259226002,-1.048226289,-1.400762569,0.3947459984
6,0.4091249863,4.035936634,-1.026312902,0.6129469832,1.109032997,-0.1357265799,0.7916308061,1.027426568,-1.246921281,0.5271310024,-1.149348125
7,-0.7760151402,-0.2802135892,-0.695754741,-0.9842010265,-0.7219877988,-0.01811688714,-0.7850725397,-0.9454206462,0.7400286397,-0.4368157833,0.4760141101
6,-0.4204731023,-0.8755446545,-0.2825570397,-1.102508286,-0.1269060401,-0.1357265799,0.1327100049,-0.1429065251,1.534808608,-0.8749734131,-1.149348125
6,-0.6575011276,2.150721594,-0.9436733618,-0.9053295198,0.01042051953,-0.2533362727,0.03857846186,-0.3769731438,1.336113616,0.4394994764,-0.09286267207
5,0.2906109737,-0.3794354334,0.6264779031,2.249530746,0.01042051953,0.2171024985,0.1562428907,1.930254954,0.8724919677,-0.8749734131,-1.474420572
6,-0.5389871149,-1.073988343,-0.1172779592,-0.7870222598,0.1019715593,0.3347121913,1.450551607,-0.07603034839,2.06466192,0.08897337253,-0.6617394543
6,0.2906109737,-0.2802135892,-0.1172779592,0.7706899965,-0.2184570799,1.804833351,3.144919382,0.9605503913,-0.1209829927,0.2642364245,-1.149348125
6,-0.5389871149,-1.073988343,-0.1172779592,-0.7870222598,0.1019715593,0.3347121913,1.450551607,-0.07603034839,2.06466192,0.08897337253,-0.6617394543
5,0.2906109737,-0.3794354334,0.6264779031,2.249530746,0.01042051953,0.2171024985,0.1562428907,1.930254954,0.8724919677,-0.8749734131,-1.474420572
4,-0.0649310643,3.589438335,-2.100626925,0.6523827366,0.7428288378,-0.5473605047,0.08564423338,1.060864656,1.203650288,-0.2615527313,-1.311884348
6,1.712779125,0.0174519434,0.5438383628,0.27774308,-0.2184570799,0.1582976521,1.309354293,1.19461701,1.004955296,0.1766048985,-0.743007566
6,1.594265113,-0.08176990081,0.4611988226,0.27774308,-0.3100081197,0.8051509625,1.638814693,1.19461701,0.8062603037,0.1766048985,-0.8242756777
6,0.4091249863,-0.4786572777,0.3785592823,1.559405063,0.5597267583,1.157980041,1.309354293,1.294931275,-0.6508363048,-0.4368157833,-1.230616236
6,0.4091249863,-0.4786572777,0.3785592823,1.559405063,0.5597267583,1.157980041,1.309354293,1.294931275,-0.6508363048,-0.4368157833,-1.230616236
6,0.4091249863,-0.4786572777,0.3785592823,1.559405063,0.5597267583,1.157980041,1.309354293,1.294931275,-0.6508363048,-0.4368157833,-1.230616236
6,0.4091249863,-0.4786572777,0.3785592823,1.559405063,0.5597267583,1.157980041,1.309354293,1.294931275,-0.6508363048,-0.4368157833,-1.230616236
6,-0.0649310643,2.398776204,-0.1172779592,1.34250842,-0.08113052025,1.099175194,1.944742208,1.060864656,0.5413336476,0.08897337253,-0.743007566
7,0.172096961,-0.180991745,2.113989628,-0.9842010265,-0.4015591595,0.2759073449,-0.4320792533,-0.7447921159,1.004955296,-0.6997103612,0.4760141101
6,-0.7760151402,-0.2802135892,-1.026312902,1.805878521,-0.3100081197,-0.4297508119,0.4857032913,1.39524554,1.932198592,1.315814736,-0.743007566
5,0.527638999,0.4143393202,-0.8610338215,1.441097803,0.1935225991,0.8051509625,1.37995295,1.495559805,0.07771199942,-0.2615527313,-1.474420572
5,1.00169505,0.315117476,-0.6131152008,0.27774308,-0.6762122789,-0.7237750439,-1.138065826,0.1245981819,-0.3859096488,0.08897337253,-0.09286267207
7,0.2906109737,-0.6771009661,0.295919742,-0.7870222598,-0.9050898783,-0.7237750439,-0.9027369685,-1.246363442,-0.2534463207,-0.9626049391,0.7198184453
6,-0.0649310643,-0.3794354334,0.04800112128,-0.7278686298,0.05619603943,1.716626082,1.885909994,-0.2097827019,0.7400286397,0.7900255803,-0.6617394543
5,0.05358294835,1.208114074,1.866071007,0.9481508865,-0.1269060401,0.2759073449,0.08564423338,1.161178922,-0.3196779847,-0.2615527313,-1.474420572
6,-0.8945291529,-0.9747664987,0.2132802018,-0.8658937665,-0.3557836396,-0.9001895831,2.615429452,-0.577601674,1.203650288,2.630287626,0.6385503336
7,-0.0649310643,-0.6771009661,-0.5304756605,-0.8461758898,-0.7219877988,-0.5473605047,0.0150455761,-1.346677707,-0.1872146567,1.052920158,1.695035786
7,-1.250071191,-0.7763228103,-0.5304756605,-0.9842010265,-0.6762122789,-1.370628354,-1.443993341,-1.179487265,0.4088703195,-1.137867991,0.3134778866
7,-1.487099216,-0.8755446545,-0.6131152008,-0.9842010265,-0.7219877988,-1.370628354,-1.467526227,-1.179487265,0.4088703195,-1.050236465,0.3134778866
5,-0.8945291529,1.307335918,-1.604789684,0.7904078732,-0.4015591595,-1.017799276,-0.4556121391,0.6596075959,1.269881952,-0.3491842573,-0.417935119
4,-1.131557178,-0.6771009661,-0.4478361203,-0.3532289732,0.3308491588,0.2759073449,1.427018722,0.7933599494,3.521758529,1.841603892,-0.417935119
3,1.949807151,-0.180991745,-1.026312902,1.93404472,1.292135077,0.3347121913,1.37995295,1.328369363,-1.114457953,0.08897337253,-0.5804713425
5,0.05358294835,1.208114074,1.866071007,0.9481508865,-0.1269060401,0.2759073449,0.08564423338,1.161178922,-0.3196779847,-0.2615527313,-1.474420572
3,-1.250071191,-0.3794354334,0.8743965238,-0.5701256165,-0.7677633187,-1.782262279,-0.6909409967,-0.9119825578,2.263356912,-0.5244473092,0.9636227806
6,-1.250071191,-0.3794354334,0.4611988226,-0.9644831498,0.3766246787,0.09949280566,0.4621704055,-0.2766588786,0.1439436634,0.2642364245,-0.9868119012
8,-0.183445077,-0.180991745,0.4611988226,-1.043354656,-0.2642325998,0.5699315769,0.2033086622,-0.1763446135,0.8724919677,0.7900255803,-0.743007566
7,-0.6575011276,0.7120048529,-0.2825570397,-0.13633233,-0.4931101993,-1.60584774,-0.9733356258,-0.4438493205,0.5413336476,-0.6997103612,0.3947459984
7,-0.6575011276,0.7120048529,-0.2825570397,-0.13633233,-0.4931101993,-1.60584774,-0.9733356258,-0.4438493205,0.5413336476,-0.6997103612,0.3947459984
6,-0.5389871149,-0.4786572777,0.4611988226,-0.9053295198,-0.630436759,-0.7237750439,-0.4791450248,-0.9454206462,0.8724919677,0.08897337253,1.044890892
4,-1.250071191,0.8112266971,0.3785592823,-1.08279041,-0.4015591595,-1.899871972,-1.491059112,-1.212925353,0.6075653116,-1.313131043,0.7198184453
6,0.05358294835,-1.619708486,0.1306406615,-0.1954859599,0.1019715593,0.04068795926,-0.7144738824,-0.04259226002,0.8724919677,-0.6120788352,-0.2553988956
5,0.05358294835,0.1166737876,0.5438383628,2.574875711,-0.1269060401,0.04068795926,0.415104634,1.863378777,-1.710542929,-0.1739212054,-1.311884348
5,0.05358294835,0.0174519434,0.5438383628,0.3566145866,-0.4473346794,-1.194213815,-1.020401397,0.1245981819,-0.1209829927,-1.400762569,-0.2553988956
6,0.4091249863,0.1166737876,0.5438383628,1.421379926,-0.03535500036,1.804833351,2.180071066,1.228055098,-0.7170679689,0.8776571062,-0.743007566
6,-0.7760151402,-0.3794354334,0.1306406615,-1.02363678,-0.3557836396,-0.7825798903,0.6739663773,-0.9454206462,-0.5846046408,-0.08628967941,0.06967355141
5,0.05358294835,0.1166737876,0.5438383628,2.574875711,-0.1269060401,0.04068795926,0.415104634,1.863378777,-1.710542929,-0.1739212054,-1.311884348
6,0.05358294835,0.4143393202,-0.6131152008,0.3763324633,0.3308491588,-0.1945314263,0.9798938922,0.8267980377,0.4088703195,0.1766048985,-1.068080013
5,-1.842641254,2.99410727,-2.183266466,0.10028219,-0.1269060401,-0.07692173354,0.2503744337,0.1245981819,1.004955296,0.7023940543,-0.6617394543
6,-1.842641254,3.043718192,-2.183266466,0.1397179433,-0.08113052025,-0.07692173354,0.1562428907,0.1580362702,1.004955296,0.7023940543,-0.6617394543
6,-1.724127241,3.093329114,-2.183266466,0.1200000667,-0.03535500036,0.04068795926,0.2033086622,0.1245981819,1.004955296,0.7023940543,-0.6617394543
6,0.05358294835,0.4143393202,-0.6131152008,0.3763324633,0.3308491588,-0.1945314263,0.9798938922,0.8267980377,0.4088703195,0.1766048985,-1.068080013
5,-1.961155267,3.192550958,-2.183266466,0.1200000667,-0.08113052025,-0.1357265799,0.2033086622,0.1245981819,0.9387236317,0.7900255803,-0.6617394543
5,-1.250071191,-0.2802135892,-0.6131152008,1.322790543,0.239298119,0.5111267305,0.2268415479,1.060864656,0.6737969756,-0.9626049391,-0.9868119012
5,-0.3019590896,2.99410727,-0.2825570397,-0.2546395899,0.5139512384,-0.3121411191,-0.361480596,0.2917886237,0.3426386555,-0.9626049391,-1.230616236
5,0.172096961,0.1166737876,1.700791926,0.8495615032,0.01042051953,1.393199426,2.250669723,0.8602361261,-0.9157629609,1.052920158,-0.8242756777
6,-0.3019590896,-0.8755446545,0.6264779031,0.4946397233,0.01042051953,0.9227606553,0.7210321489,0.4589790656,-0.3196779847,0.7023940543,-0.5804713425
6,-0.183445077,-0.7763228103,0.6264779031,0.5340754766,-0.08113052025,0.8639558089,0.6504334916,0.4589790656,-0.3196779847,0.7900255803,-0.5804713425
5,1.00169505,-0.180991745,0.5438383628,-1.043354656,-0.17268156,-1.547042894,-1.844052399,-0.845106381,-1.975469585,0.08897337253,0.06967355141
4,-0.0649310643,0.4143393202,0.04800112128,-1.02363678,-0.08113052025,-1.253018662,-1.679322199,-0.7113540275,-0.9157629609,-0.1739212054,0.06967355141
7,0.172096961,0.2158956318,1.287594225,-0.3335110966,-0.4473346794,-1.076604122,-0.7850725397,-0.8116682927,0.4751019836,1.66634084,1.532499563
8,0.172096961,-0.3794354334,0.2132802018,-0.7081507532,-0.5388857192,-0.7825798903,-0.6203423394,-1.346677707,0.01148033539,-0.9626049391,1.695035786
8,-0.8945291529,0.315117476,2.031350087,-0.2743574666,-0.3100081197,0.04068795926,-0.5732765679,-1.045734911,0.7400286397,0.9652886322,1.451231451
4,-0.0649310643,1.605001451,0.295919742,-0.2546395899,0.05619603943,0.6287364233,1.474084493,-0.07603034839,-0.7170679689,1.403446262,-0.01159456033
5,-0.183445077,0.6127830087,-0.2825570397,1.81573746,0.3766246787,0.9227606553,1.356420064,1.39524554,0.01148033539,0.001341846559,-0.9868119012
5,0.2906109737,0.7120048529,-0.7783942813,1.776301706,0.4224001986,0.6287364233,1.403485836,1.59587407,-0.4521413128,0.001341846559,-1.39315246
5,0.527638999,0.4143393202,-0.695754741,0.15943582,0.4681757185,0.6875412697,0.9798938922,0.6930456842,-0.7170679689,-0.1739212054,-1.39315246
6,-0.4204731023,0.0174519434,-0.03463841898,1.835455336,0.3308491588,0.9227606553,1.21522275,1.261493187,0.2101753275,0.1766048985,-0.6617394543
7,0.4091249863,-0.4786572777,0.4611988226,1.539687186,0.5597267583,0.8051509625,1.262288521,1.294931275,-1.379384609,-0.08628967941,-1.230616236
7,0.4091249863,-0.4786572777,0.4611988226,1.539687186,0.5597267583,0.8051509625,1.262288521,1.294931275,-1.379384609,-0.08628967941,-1.230616236
7,0.4091249863,-0.4786572777,0.4611988226,1.539687186,0.5597267583,0.8051509625,1.262288521,1.294931275,-1.379384609,-0.08628967941,-1.230616236
7,0.4091249863,-0.4786572777,0.4611988226,1.539687186,0.5597267583,0.8051509625,1.262288521,1.294931275,-1.379384609,-0.08628967941,-1.230616236
6,-1.131557178,-1.272432031,-0.1999174995,-0.1166144533,-0.2184570799,1.040370348,0.3915717482,0.1580362702,2.197125248,-0.2615527313,-0.01159456033
5,0.6461530116,0.0174519434,0.7091174433,2.643888279,0.9259309174,1.040370348,1.332887179,1.997131131,-1.511847937,-0.4368157833,-1.149348125
7,-0.7760151402,0.0174519434,-0.9436733618,0.1791536966,-0.2184570799,-0.5473605047,0.4386375198,0.5592933307,1.667271936,1.315814736,-0.5804713425
3,2.660891227,3.093329114,0.3785592823,-0.9447652731,0.9259309174,-0.07692173354,1.026959664,0.9271123029,0.2764069915,-0.9626049391,-1.636956795
6,-0.6575011276,0.5135611645,-0.5304756605,-1.02363678,0.01042051953,-0.07692173354,0.8622294634,-0.2097827019,1.203650288,0.4394994764,-0.9055437895
5,1.712779125,1.10889223,3.02302457,0.8298436265,-0.03535500036,-0.1357265799,0.7210321489,1.19461701,-0.6508363048,0.7023940543,-0.9055437895
7,0.4091249863,-0.8755446545,1.039675604,-0.5109719865,-0.2184570799,2.745710894,1.144624093,-0.2766588786,0.01148033539,0.9652886322,0.5572822219
6,0.7646670243,-1.073988343,0.8743965238,0.9678687632,0.01042051953,1.746028505,0.1797757764,0.9939884796,-0.1209829927,-0.3491842573,-0.417935119
6,-0.183445077,-1.073988343,1.370233765,-0.8461758898,-0.1269060401,-0.4885556583,-0.3850134818,-0.577601674,-0.2534463207,-0.3491842573,-0.1741307838
6,-0.8945291529,1.307335918,-2.761743247,-0.9447652731,0.7886043577,0.04068795926,-1.208664483,-0.8785444694,0.5413336476,1.578709314,0.2322097749
6,1.712779125,-0.7763228103,0.1306406615,-1.08279041,0.1935225991,-1.370628354,-1.514591998,-0.6779159392,-0.3859096488,-0.9626049391,-0.01159456033
